"","year","sex","ethnicity","drug","response"
"13661",2013,"Male","White","Marijuana","Yes"
"13662",2013,"Female","White","Marijuana","Yes"
"13663",2013,"Male","White","Marijuana","Yes"
"13664",2013,"Male","Hispanic","Marijuana","Yes"
"13665",2013,"Male","White","Marijuana","Yes"
"13666",2013,"Male","White","Marijuana","Yes"
"13667",2013,"Male","Hispanic","Marijuana","Yes"
"13668",2013,"Female","White","Marijuana","Yes"
"13669",2013,"Male","Asian","Marijuana","Yes"
"13670",2013,"Female","White","Marijuana","Yes"
"13671",2013,"Female","White","Marijuana","Yes"
"13672",2013,"Male","White","Marijuana","Yes"
"13673",2013,"Male","White","Marijuana","Yes"
"13674",2013,"Female","White","Marijuana","Yes"
"13675",2013,"Female","Asian","Marijuana","Yes"
"13676",2013,"Male","White","Marijuana","Yes"
"13677",2013,"Female","White","Marijuana","Yes"
"13678",2013,"Male","Black","Marijuana","Yes"
"13679",2013,"Female","Black","Marijuana","Yes"
"13680",2013,"Male","White","Marijuana","Yes"
"13681",2013,"Female","White","Marijuana","Yes"
"13682",2013,"Female","White","Marijuana","Yes"
"13683",2013,"Female","Hispanic","Marijuana","Yes"
"13684",2013,"Female","Hispanic","Marijuana","Yes"
"13685",2013,"Female","White","Marijuana","Yes"
"13686",2013,"Male","White","Marijuana","Yes"
"13687",2013,"Female","Hispanic","Marijuana","Yes"
"13688",2013,"Male","Hispanic","Marijuana","Yes"
"13689",2013,"Female","White","Marijuana","Yes"
"13690",2013,"Male","Black","Marijuana","Yes"
"13691",2013,"Male","White","Marijuana","Yes"
"13692",2013,"Male","White","Marijuana","Yes"
"13693",2013,"Female","White","Marijuana","Yes"
"13694",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13695",2013,"Male","White","Marijuana","Yes"
"13696",2013,"Female","Black","Marijuana","Yes"
"13697",2013,"Male","Asian","Marijuana","Yes"
"13698",2013,"Female","Hispanic","Marijuana","Yes"
"13699",2013,"Female","White","Marijuana","Yes"
"13700",2013,"Female","White","Marijuana","Yes"
"13701",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13702",2013,"Male","Black","Marijuana","Yes"
"13703",2013,"Male","Black","Marijuana","Yes"
"13704",2013,"Male","Hispanic","Marijuana","Yes"
"13705",2013,"Female","White","Marijuana","Yes"
"13706",2013,"Female","White","Marijuana","Yes"
"13707",2013,"Male","Black","Marijuana","Yes"
"13708",2013,"Female","White","Marijuana","Yes"
"13709",2013,"Female","Asian","Marijuana","Yes"
"13710",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13711",2013,"Female","Black","Marijuana","Yes"
"13712",2013,"Female","Hispanic","Marijuana","Yes"
"13713",2013,"Male","Black","Marijuana","Yes"
"13714",2013,"Female","White","Marijuana","Yes"
"13715",2013,"Male","Black","Marijuana","Yes"
"13716",2013,"Female","White","Marijuana","Yes"
"13717",2013,"Female","White","Marijuana","Yes"
"13718",2013,"Female","White","Marijuana","Yes"
"13719",2013,"Male","Asian","Marijuana","Yes"
"13720",2013,"Female","White","Marijuana","Yes"
"13721",2013,"Male","Hispanic","Marijuana","Yes"
"13722",2013,"Male","White","Marijuana","Yes"
"13723",2013,"Female","White","Marijuana","Yes"
"13724",2013,"Male","Hispanic","Marijuana","Yes"
"13725",2013,"Female","White","Marijuana","Yes"
"13726",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13727",2013,"Female","White","Marijuana","Yes"
"13728",2013,"Male","White","Marijuana","Yes"
"13729",2013,"Female","White","Marijuana","Yes"
"13730",2013,"Female","White","Marijuana","Yes"
"13731",2013,"Male","White","Marijuana","Yes"
"13732",2013,"Female","Hispanic","Marijuana","Yes"
"13733",2013,"Female","White","Marijuana","Yes"
"13734",2013,"Male","White","Marijuana","Yes"
"13735",2013,"Female","White","Marijuana","Yes"
"13736",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13737",2013,"Female","White","Marijuana","Yes"
"13738",2013,"Male","Black","Marijuana","Yes"
"13739",2013,"Female","White","Marijuana","Yes"
"13740",2013,"Female","Black","Marijuana","Yes"
"13741",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13742",2013,"Male","Black","Marijuana","Yes"
"13743",2013,"Female","White","Marijuana","Yes"
"13744",2013,"Female","White","Marijuana","Yes"
"13745",2013,"Female","White","Marijuana","Yes"
"13746",2013,"Female","White","Marijuana","Yes"
"13747",2013,"Male","White","Marijuana","Yes"
"13748",2013,"Male","Asian","Marijuana","Yes"
"13749",2013,"Female","Hispanic","Marijuana","Yes"
"13750",2013,"Female","White","Marijuana","Yes"
"13751",2013,"Male","Hispanic","Marijuana","Yes"
"13752",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13753",2013,"Male","White","Marijuana","Yes"
"13754",2013,"Female","White","Marijuana","Yes"
"13755",2013,"Female","Hispanic","Marijuana","Yes"
"13756",2013,"Male","Black","Marijuana","Yes"
"13757",2013,"Female","Black","Marijuana","Yes"
"13758",2013,"Female","White","Marijuana","Yes"
"13759",2013,"Female","White","Marijuana","Yes"
"13760",2013,"Female","White","Marijuana","Yes"
"13761",2013,"Female","White","Marijuana","Yes"
"13762",2013,"Male","Asian","Marijuana","Yes"
"13763",2013,"Male","Hispanic","Marijuana","Yes"
"13764",2013,"Male","Asian","Marijuana","Yes"
"13765",2013,"Female","Asian","Marijuana","Yes"
"13766",2013,"Female","Hispanic","Marijuana","Yes"
"13767",2013,"Female","White","Marijuana","Yes"
"13768",2013,"Male","White","Marijuana","Yes"
"13769",2013,"Male","White","Marijuana","Yes"
"13770",2013,"Male","Black","Marijuana","Yes"
"13771",2013,"Male","Black","Marijuana","Yes"
"13772",2013,"Male","Hispanic","Marijuana","Yes"
"13773",2013,"Female","White","Marijuana","Yes"
"13774",2013,"Male","Hispanic","Marijuana","Yes"
"13775",2013,"Male","White","Marijuana","Yes"
"13776",2013,"Female","Black","Marijuana","Yes"
"13777",2013,"Female","Asian","Marijuana","Yes"
"13778",2013,"Male","White","Marijuana","Yes"
"13779",2013,"Male","Asian","Marijuana","Yes"
"13780",2013,"Female","White","Marijuana","Yes"
"13781",2013,"Male","Black","Marijuana","Yes"
"13782",2013,"Male","Black","Marijuana","Yes"
"13783",2013,"Male","White","Marijuana","Yes"
"13784",2013,"Female","Black","Marijuana","Yes"
"13785",2013,"Male","White","Marijuana","Yes"
"13786",2013,"Female","White","Marijuana","Yes"
"13787",2013,"Female","Black","Marijuana","Yes"
"13788",2013,"Male","White","Marijuana","Yes"
"13789",2013,"Male","Hispanic","Marijuana","Yes"
"13790",2013,"Female","Asian","Marijuana","Yes"
"13791",2013,"Male","Hispanic","Marijuana","Yes"
"13792",2013,"Male","Hispanic","Marijuana","Yes"
"13793",2013,"Male","White","Marijuana","Yes"
"13794",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13795",2013,"Female","White","Marijuana","Yes"
"13796",2013,"Female","Hispanic","Marijuana","Yes"
"13797",2013,"Male","White","Marijuana","Yes"
"13798",2013,"Male","White","Marijuana","Yes"
"13799",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13800",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13801",2013,"Male","Hispanic","Marijuana","Yes"
"13802",2013,"Male","White","Marijuana","Yes"
"13803",2013,"Male","White","Marijuana","Yes"
"13804",2013,"Female","White","Marijuana","Yes"
"13805",2013,"Male","Black","Marijuana","Yes"
"13806",2013,"Male","White","Marijuana","Yes"
"13807",2013,"Female","Asian","Marijuana","Yes"
"13808",2013,"Male","White","Marijuana","Yes"
"13809",2013,"Female","Asian","Marijuana","Yes"
"13810",2013,"Female","Hispanic","Marijuana","Yes"
"13811",2013,"Male","White","Marijuana","Yes"
"13812",2013,"Female","Hispanic","Marijuana","Yes"
"13813",2013,"Male","White","Marijuana","Yes"
"13814",2013,"Female","White","Marijuana","Yes"
"13815",2013,"Male","Hispanic","Marijuana","Yes"
"13816",2013,"Female","Hispanic","Marijuana","Yes"
"13817",2013,"Female","White","Marijuana","Yes"
"13818",2013,"Male","Hispanic","Marijuana","Yes"
"13819",2013,"Male","White","Marijuana","Yes"
"13820",2013,"Female","Black","Marijuana","Yes"
"13821",2013,"Female","Black","Marijuana","Yes"
"13822",2013,"Male","White","Marijuana","Yes"
"13823",2013,"Male","Hispanic","Marijuana","Yes"
"13824",2013,"Male","Black","Marijuana","Yes"
"13825",2013,"Male","Black","Marijuana","Yes"
"13826",2013,"Female","Hispanic","Marijuana","Yes"
"13827",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13828",2013,"Male","White","Marijuana","Yes"
"13829",2013,"Male","Black","Marijuana","Yes"
"13830",2013,"Female","Black","Marijuana","Yes"
"13831",2013,"Male","Black","Marijuana","Yes"
"13832",2013,"Male","Black","Marijuana","Yes"
"13833",2013,"Female","Asian","Marijuana","Yes"
"13834",2013,"Male","Black","Marijuana","Yes"
"13835",2013,"Male","Black","Marijuana","Yes"
"13836",2013,"Male","Black","Marijuana","Yes"
"13837",2013,"Male","White","Marijuana","Yes"
"13838",2013,"Female","White","Marijuana","Yes"
"13839",2013,"Female","Black","Marijuana","Yes"
"13840",2013,"Female","White","Marijuana","Yes"
"13841",2013,"Male","White","Marijuana","Yes"
"13842",2013,"Female","Black","Marijuana","Yes"
"13843",2013,"Male","Black","Marijuana","Yes"
"13844",2013,"Male","White","Marijuana","Yes"
"13845",2013,"Female","White","Marijuana","Yes"
"13846",2013,"Male","White","Marijuana","Yes"
"13847",2013,"Male","Hispanic","Marijuana","Yes"
"13848",2013,"Female","White","Marijuana","Yes"
"13849",2013,"Male","White","Marijuana","Yes"
"13850",2013,"Female","Black","Marijuana","Yes"
"13851",2013,"Female","White","Marijuana","Yes"
"13852",2013,"Female","Black","Marijuana","Yes"
"13853",2013,"Female","White","Marijuana","Yes"
"13854",2013,"Female","Black","Marijuana","Yes"
"13855",2013,"Female","White","Marijuana","Yes"
"13856",2013,"Female","Black","Marijuana","Yes"
"13857",2013,"Female","Black","Marijuana","Yes"
"13858",2013,"Male","White","Marijuana","Yes"
"13859",2013,"Male","White","Marijuana","Yes"
"13860",2013,"Male","Hispanic","Marijuana","Yes"
"13861",2013,"Male","Black","Marijuana","Yes"
"13862",2013,"Female","Black","Marijuana","Yes"
"13863",2013,"Male","Asian","Marijuana","Yes"
"13864",2013,"Male","White","Marijuana","Yes"
"13865",2013,"Female","Black","Marijuana","Yes"
"13866",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13867",2013,"Male","White","Marijuana","Yes"
"13868",2013,"Female","White","Marijuana","Yes"
"13869",2013,"Male","White","Marijuana","Yes"
"13870",2013,"Female","Black","Marijuana","Yes"
"13871",2013,"Female","Asian","Marijuana","Yes"
"13872",2013,"Male","Hispanic","Marijuana","Yes"
"13873",2013,"Male","White","Marijuana","Yes"
"13874",2013,"Female","White","Marijuana","Yes"
"13875",2013,"Female","White","Marijuana","Yes"
"13876",2013,"Male","Hispanic","Marijuana","Yes"
"13877",2013,"Male","Hispanic","Marijuana","Yes"
"13878",2013,"Female","White","Marijuana","Yes"
"13879",2013,"Female","Black","Marijuana","Yes"
"13880",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13881",2013,"Male","White","Marijuana","Yes"
"13882",2013,"Female","Hispanic","Marijuana","Yes"
"13883",2013,"Female","White","Marijuana","Yes"
"13884",2013,"Male","White","Marijuana","Yes"
"13885",2013,"Male","Hispanic","Marijuana","Yes"
"13886",2013,"Male","White","Marijuana","Yes"
"13887",2013,"Female","Black","Marijuana","Yes"
"13888",2013,"Female","Hispanic","Marijuana","Yes"
"13889",2013,"Female","Black","Marijuana","Yes"
"13890",2013,"Male","White","Marijuana","Yes"
"13891",2013,"Male","White","Marijuana","Yes"
"13892",2013,"Male","White","Marijuana","Yes"
"13893",2013,"Female","Asian","Marijuana","Yes"
"13894",2013,"Male","White","Marijuana","Yes"
"13895",2013,"Female","Hispanic","Marijuana","Yes"
"13896",2013,"Female","Black","Marijuana","Yes"
"13897",2013,"Female","White","Marijuana","Yes"
"13898",2013,"Female","White","Marijuana","Yes"
"13899",2013,"Male","White","Marijuana","Yes"
"13900",2013,"Female","Asian","Marijuana","Yes"
"13901",2013,"Female","Black","Marijuana","Yes"
"13902",2013,"Female","White","Marijuana","Yes"
"13903",2013,"Female","Hispanic","Marijuana","Yes"
"13904",2013,"Male","White","Marijuana","Yes"
"13905",2013,"Male","Black","Marijuana","Yes"
"13906",2013,"Male","Hispanic","Marijuana","Yes"
"13907",2013,"Female","Hispanic","Marijuana","Yes"
"13908",2013,"Male","Black","Marijuana","Yes"
"13909",2013,"Male","Hispanic","Marijuana","Yes"
"13910",2013,"Female","Black","Marijuana","Yes"
"13911",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13912",2013,"Male","Black","Marijuana","Yes"
"13913",2013,"Female","White","Marijuana","Yes"
"13914",2013,"Female","Asian","Marijuana","Yes"
"13915",2013,"Male","White","Marijuana","Yes"
"13916",2013,"Male","White","Marijuana","Yes"
"13917",2013,"Female","Black","Marijuana","Yes"
"13918",2013,"Male","Black","Marijuana","Yes"
"13919",2013,"Female","White","Marijuana","Yes"
"13920",2013,"Male","White","Marijuana","Yes"
"13921",2013,"Male","Black","Marijuana","Yes"
"13922",2013,"Male","Hispanic","Marijuana","Yes"
"13923",2013,"Male","White","Marijuana","Yes"
"13924",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13925",2013,"Female","Black","Marijuana","Yes"
"13926",2013,"Male","White","Marijuana","Yes"
"13927",2013,"Male","White","Marijuana","Yes"
"13928",2013,"Male","Black","Marijuana","Yes"
"13929",2013,"Male","White","Marijuana","Yes"
"13930",2013,"Female","White","Marijuana","Yes"
"13931",2013,"Male","White","Marijuana","Yes"
"13932",2013,"Male","White","Marijuana","Yes"
"13933",2013,"Female","Black","Marijuana","Yes"
"13934",2013,"Male","White","Marijuana","Yes"
"13935",2013,"Male","Black","Marijuana","Yes"
"13936",2013,"Female","Black","Marijuana","Yes"
"13937",2013,"Male","Hispanic","Marijuana","Yes"
"13938",2013,"Female","Hispanic","Marijuana","Yes"
"13939",2013,"Female","White","Marijuana","Yes"
"13940",2013,"Female","Hispanic","Marijuana","Yes"
"13941",2013,"Male","Hispanic","Marijuana","Yes"
"13942",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13943",2013,"Male","Hispanic","Marijuana","Yes"
"13944",2013,"Female","Asian","Marijuana","Yes"
"13945",2013,"Female","White","Marijuana","Yes"
"13946",2013,"Male","Black","Marijuana","Yes"
"13947",2013,"Male","Hispanic","Marijuana","Yes"
"13948",2013,"Female","Black","Marijuana","Yes"
"13949",2013,"Male","White","Marijuana","Yes"
"13950",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13951",2013,"Male","Black","Marijuana","Yes"
"13952",2013,"Female","Asian","Marijuana","Yes"
"13953",2013,"Female","Black","Marijuana","Yes"
"13954",2013,"Male","White","Marijuana","Yes"
"13955",2013,"Male","White","Marijuana","Yes"
"13956",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13957",2013,"Male","Black","Marijuana","Yes"
"13958",2013,"Female","White","Marijuana","Yes"
"13959",2013,"Female","White","Marijuana","Yes"
"13960",2013,"Female","Black","Marijuana","Yes"
"13961",2013,"Male","Hispanic","Marijuana","Yes"
"13962",2013,"Male","Asian","Marijuana","Yes"
"13963",2013,"Female","White","Marijuana","Yes"
"13964",2013,"Female","White","Marijuana","Yes"
"13965",2013,"Male","White","Marijuana","Yes"
"13966",2013,"Male","White","Marijuana","Yes"
"13967",2013,"Male","Hispanic","Marijuana","Yes"
"13968",2013,"Female","Black","Marijuana","Yes"
"13969",2013,"Male","Black","Marijuana","Yes"
"13970",2013,"Male","Black","Marijuana","Yes"
"13971",2013,"Male","White","Marijuana","Yes"
"13972",2013,"Male","Black","Marijuana","Yes"
"13973",2013,"Male","Black","Marijuana","Yes"
"13974",2013,"Male","Black","Marijuana","Yes"
"13975",2013,"Female","White","Marijuana","Yes"
"13976",2013,"Male","Hispanic","Marijuana","Yes"
"13977",2013,"Male","White","Marijuana","Yes"
"13978",2013,"Female","Asian","Marijuana","Yes"
"13979",2013,"Male","Black","Marijuana","Yes"
"13980",2013,"Female","Black","Marijuana","Yes"
"13981",2013,"Female","Black","Marijuana","Yes"
"13982",2013,"Male","White","Marijuana","Yes"
"13983",2013,"Female","Black","Marijuana","Yes"
"13984",2013,"Female","Hispanic","Marijuana","Yes"
"13985",2013,"Female","Black","Marijuana","Yes"
"13986",2013,"Female","White","Marijuana","Yes"
"13987",2013,"Male","Black","Marijuana","Yes"
"13988",2013,"Male","Black","Marijuana","Yes"
"13989",2013,"Male","White","Marijuana","Yes"
"13990",2013,"Male","Hispanic","Marijuana","Yes"
"13991",2013,"Female","Hispanic","Marijuana","Yes"
"13992",2013,"Female","Asian","Marijuana","Yes"
"13993",2013,"Male","Black","Marijuana","Yes"
"13994",2013,"Female","Other/Multiracial","Marijuana","Yes"
"13995",2013,"Male","Black","Marijuana","Yes"
"13996",2013,"Male","Hispanic","Marijuana","Yes"
"13997",2013,"Male","White","Marijuana","Yes"
"13998",2013,"Male","Other/Multiracial","Marijuana","Yes"
"13999",2013,"Male","Other/Multiracial","Marijuana","Yes"
"14000",2013,"Male","Other/Multiracial","Marijuana","Yes"
"14001",2013,"Female","White","Marijuana","Yes"
"14002",2013,"Male","White","Marijuana","Yes"
"14003",2013,"Male","Black","Marijuana","Yes"
"14004",2013,"Male","White","Marijuana","Yes"
"14005",2013,"Male","White","Marijuana","Yes"
"14006",2013,"Female","White","Marijuana","Yes"
"14007",2013,"Female","Hispanic","Marijuana","Yes"
"14008",2013,"Female","Hispanic","Marijuana","Yes"
"14009",2013,"Male","Black","Marijuana","Yes"
"14010",2013,"Male","White","Marijuana","Yes"
"14011",2013,"Female","Black","Marijuana","Yes"
"14012",2013,"Male","White","Marijuana","Yes"
"14013",2013,"Female","Hispanic","Marijuana","Yes"
"14014",2013,"Male","Black","Marijuana","Yes"
"14015",2013,"Male","White","Marijuana","Yes"
"14016",2013,"Male","Hispanic","Marijuana","Yes"
"14017",2013,"Male","Asian","Marijuana","Yes"
"14018",2013,"Female","Asian","Marijuana","Yes"
"14019",2013,"Male","Black","Marijuana","Yes"
"14020",2013,"Female","White","Marijuana","Yes"
"14021",2013,"Female","White","Marijuana","Yes"
"14022",2013,"Male","Hispanic","Marijuana","Yes"
"14023",2013,"Female","White","Marijuana","Yes"
"14024",2013,"Male","White","Marijuana","Yes"
"14025",2013,"Male","White","Marijuana","Yes"
"14026",2013,"Female","White","Marijuana","Yes"
"14027",2013,"Female","Black","Marijuana","Yes"
"14028",2013,"Male","Hispanic","Marijuana","Yes"
"14029",2013,"Male","Black","Marijuana","Yes"
"14030",2013,"Male","Hispanic","Marijuana","Yes"
"14031",2013,"Male","Hispanic","Marijuana","Yes"
"14032",2013,"Female","White","Marijuana","Yes"
"14033",2013,"Female","White","Marijuana","Yes"
"14034",2013,"Male","White","Marijuana","Yes"
"14035",2013,"Female","Black","Marijuana","Yes"
"14036",2013,"Male","White","Marijuana","Yes"
"14037",2013,"Male","Hispanic","Marijuana","Yes"
"14038",2013,"Female","White","Marijuana","Yes"
"14039",2013,"Female","White","Marijuana","Yes"
"14040",2013,"Male","White","Marijuana","Yes"
"14041",2013,"Male","White","Marijuana","Yes"
"14042",2013,"Male","White","Marijuana","Yes"
"14043",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14044",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14045",2013,"Male","Asian","Marijuana","Yes"
"14046",2013,"Male","White","Marijuana","Yes"
"14047",2013,"Male","White","Marijuana","Yes"
"14048",2013,"Male","Black","Marijuana","Yes"
"14049",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14050",2013,"Female","Hispanic","Marijuana","Yes"
"14051",2013,"Female","White","Marijuana","Yes"
"14052",2013,"Female","White","Marijuana","Yes"
"14053",2013,"Female","White","Marijuana","Yes"
"14054",2013,"Male","Hispanic","Marijuana","Yes"
"14055",2013,"Male","White","Marijuana","Yes"
"14056",2013,"Female","Hispanic","Marijuana","Yes"
"14057",2013,"Female","White","Marijuana","Yes"
"14058",2013,"Female","White","Marijuana","Yes"
"14059",2013,"Female","Black","Marijuana","Yes"
"14060",2013,"Female","White","Marijuana","Yes"
"14061",2013,"Female","Black","Marijuana","Yes"
"14062",2013,"Male","White","Marijuana","Yes"
"14063",2013,"Female","White","Marijuana","Yes"
"14064",2013,"Female","Black","Marijuana","Yes"
"14065",2013,"Female","Black","Marijuana","Yes"
"14066",2013,"Female","Hispanic","Marijuana","Yes"
"14067",2013,"Female","Black","Marijuana","Yes"
"14068",2013,"Female","White","Marijuana","Yes"
"14069",2013,"Male","White","Marijuana","Yes"
"14070",2013,"Female","White","Marijuana","Yes"
"14071",2013,"Female","White","Marijuana","Yes"
"14072",2013,"Female","White","Marijuana","Yes"
"14073",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14074",2013,"Male","Black","Marijuana","Yes"
"14075",2013,"Male","White","Marijuana","Yes"
"14076",2013,"Male","Black","Marijuana","Yes"
"14077",2013,"Male","White","Marijuana","Yes"
"14078",2013,"Male","Hispanic","Marijuana","Yes"
"14079",2013,"Male","Hispanic","Marijuana","Yes"
"14080",2013,"Female","Black","Marijuana","Yes"
"14081",2013,"Female","Hispanic","Marijuana","Yes"
"14082",2013,"Male","Other/Multiracial","Marijuana","Yes"
"14083",2013,"Male","Asian","Marijuana","Yes"
"14084",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14085",2013,"Female","Hispanic","Marijuana","Yes"
"14086",2013,"Male","Asian","Marijuana","Yes"
"14087",2013,"Female","White","Marijuana","Yes"
"14088",2013,"Male","Black","Marijuana","Yes"
"14089",2013,"Female","White","Marijuana","Yes"
"14090",2013,"Female","Black","Marijuana","Yes"
"14091",2013,"Female","White","Marijuana","Yes"
"14092",2013,"Male","White","Marijuana","Yes"
"14093",2013,"Male","White","Marijuana","Yes"
"14094",2013,"Male","White","Marijuana","Yes"
"14095",2013,"Female","Hispanic","Marijuana","Yes"
"14096",2013,"Female","White","Marijuana","Yes"
"14097",2013,"Female","White","Marijuana","Yes"
"14098",2013,"Male","White","Marijuana","Yes"
"14099",2013,"Male","White","Marijuana","Yes"
"14100",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14101",2013,"Female","Black","Marijuana","Yes"
"14102",2013,"Male","White","Marijuana","Yes"
"14103",2013,"Male","White","Marijuana","Yes"
"14104",2013,"Female","Black","Marijuana","Yes"
"14105",2013,"Female","White","Marijuana","Yes"
"14106",2013,"Female","White","Marijuana","Yes"
"14107",2013,"Male","Hispanic","Marijuana","Yes"
"14108",2013,"Male","Black","Marijuana","Yes"
"14109",2013,"Female","White","Marijuana","Yes"
"14110",2013,"Male","White","Marijuana","Yes"
"14111",2013,"Male","Asian","Marijuana","Yes"
"14112",2013,"Female","Black","Marijuana","Yes"
"14113",2013,"Male","Other/Multiracial","Marijuana","Yes"
"14114",2013,"Male","Black","Marijuana","Yes"
"14115",2013,"Male","White","Marijuana","Yes"
"14116",2013,"Female","Black","Marijuana","Yes"
"14117",2013,"Male","White","Marijuana","Yes"
"14118",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14119",2013,"Male","White","Marijuana","Yes"
"14120",2013,"Male","Other/Multiracial","Marijuana","Yes"
"14121",2013,"Female","White","Marijuana","Yes"
"14122",2013,"Female","White","Marijuana","Yes"
"14123",2013,"Male","Black","Marijuana","Yes"
"14124",2013,"Female","White","Marijuana","Yes"
"14125",2013,"Female","Black","Marijuana","Yes"
"14126",2013,"Male","Black","Marijuana","Yes"
"14127",2013,"Male","Black","Marijuana","Yes"
"14128",2013,"Male","White","Marijuana","Yes"
"14129",2013,"Male","White","Marijuana","Yes"
"14130",2013,"Male","Black","Marijuana","Yes"
"14131",2013,"Male","White","Marijuana","Yes"
"14132",2013,"Male","Black","Marijuana","Yes"
"14133",2013,"Male","White","Marijuana","Yes"
"14134",2013,"Male","White","Marijuana","Yes"
"14135",2013,"Female","Hispanic","Marijuana","Yes"
"14136",2013,"Female","Hispanic","Marijuana","Yes"
"14137",2013,"Male","White","Marijuana","Yes"
"14138",2013,"Female","White","Marijuana","Yes"
"14139",2013,"Male","Black","Marijuana","Yes"
"14140",2013,"Male","White","Marijuana","Yes"
"14141",2013,"Female","Black","Marijuana","Yes"
"14142",2013,"Female","White","Marijuana","Yes"
"14143",2013,"Male","White","Marijuana","Yes"
"14144",2013,"Male","White","Marijuana","Yes"
"14145",2013,"Male","White","Marijuana","Yes"
"14146",2013,"Male","Hispanic","Marijuana","Yes"
"14147",2013,"Female","Black","Marijuana","Yes"
"14148",2013,"Male","Black","Marijuana","Yes"
"14149",2013,"Male","White","Marijuana","Yes"
"14150",2013,"Male","White","Marijuana","Yes"
"14151",2013,"Male","Black","Marijuana","Yes"
"14152",2013,"Male","Hispanic","Marijuana","Yes"
"14153",2013,"Female","Other/Multiracial","Marijuana","Yes"
"14154",2013,"Female","White","Marijuana","Yes"
"14155",2013,"Female","White","Marijuana","Yes"
"14156",2013,"Male","Black","Marijuana","Yes"
"14157",2013,"Female","White","Marijuana","Yes"
"14158",2013,"Male","White","Marijuana","Yes"
"14159",2013,"Male","Hispanic","Marijuana","Yes"
"14160",2013,"Male","Other/Multiracial","Marijuana","Yes"
"14161",2013,"Female","Asian","Marijuana","Yes"
"14162",2013,"Male","Hispanic","Marijuana","Yes"
"14163",2013,"Male","Hispanic","Marijuana","Yes"
"14164",2013,"Male","Black","Marijuana","Yes"
"14165",2013,"Male","Black","Marijuana","Yes"
"14166",2013,"Male","Black","Marijuana","Yes"
"14167",2013,"Female","Black","Marijuana","Yes"
"14168",2013,"Female","Hispanic","Marijuana","Yes"
"14169",2013,"Female","White","Marijuana","Yes"
"14170",2013,"Female","Black","Marijuana","Yes"
"14171",2013,"Male","Black","Marijuana","Yes"
"14172",2013,"Female","White","Marijuana","Yes"
"14173",2013,"Female","White","Marijuana","Yes"
"14174",2013,"Female","White","Marijuana","Yes"
"14175",2013,"Female","Black","Marijuana","Yes"
"14176",2013,"Male","White","Marijuana","Yes"
"14177",2013,"Male","White","Marijuana","Yes"
"14178",2013,"Male","White","Marijuana","Yes"
"14179",2013,"Male","White","Marijuana","Yes"
"14180",2013,"Male","White","Marijuana","Yes"
"14181",2013,"Male","White","Marijuana","Yes"
"14182",2013,"Female","White","Marijuana","Yes"
"14183",2013,"Female","White","Marijuana","Yes"
"14184",2013,"Male","Hispanic","Marijuana","Yes"
"14185",2013,"Female","White","Marijuana","Yes"
"14186",2013,"Male","White","Marijuana","Yes"
"14187",2013,"Male","White","Marijuana","Yes"
"14188",2013,"Male","White","Marijuana","Yes"
"14189",2013,"Male","White","Marijuana","Yes"
"14190",2013,"Female","Black","Marijuana","Yes"
"14191",2013,"Male","Black","Marijuana","Yes"
"14192",2013,"Male","Black","Marijuana","Yes"
"14193",2013,"Male","Black","Marijuana","Yes"
"14194",2013,"Male","White","Marijuana","Yes"
"14195",2013,"Female","Black","Marijuana","Yes"
"14196",2013,"Female","Hispanic","Marijuana","Yes"
"14197",2013,"Female","Black","Marijuana","Yes"
"14198",2013,"Male","Other/Multiracial","Marijuana","Yes"
"14199",2013,"Male","Hispanic","Marijuana","Yes"
"14200",2013,"Female","White","Marijuana","Yes"
"14201",2013,"Male","Black","Marijuana","Yes"
"14202",2013,"Female","White","Marijuana","Yes"
"14203",2013,"Female","White","Marijuana","Yes"
"14204",2013,"Male","White","Marijuana","Yes"
"14205",2013,"Male","White","Marijuana","Yes"
"14206",2013,"Female","Hispanic","Marijuana","Yes"
"14207",2013,"Female","Black","Marijuana","Yes"
"14208",2013,"Male","White","Marijuana","Yes"
"14209",2013,"Female","White","Marijuana","Yes"
